00055 ; FullListExperiment ; HOR0000ASaluteToAngusChisholm ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 01.3333 ; 00.6220 ; 00.0000 ; 00.6220 ; 00.0000 
00056 ; FullListExperiment ; HOR0000ASaluteToAngusChisholm ; 00098 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.1875 ; 01.0000 ; 00.3158 ; 00.8000 ; 01.0000 ; 01.0000 ; 00.2360 ; 00.0000 ; 00.2360 ; 00.0000 
00057 ; FullListExperiment ; HOR0001AbbeyTavernThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 01.0000 ; 01.3333 ; 00.0780 ; 00.0000 ; 00.0780 ; 00.0000 
00058 ; FullListExperiment ; HOR0001AbbeyTavernThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.6667 ; 00.1410 ; 00.0000 ; 00.1410 ; 00.0000 
00059 ; FullListExperiment ; HOR0001AbbeyTavernThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.3333 ; 01.0000 ; 00.5000 ; 00.1500 ; 01.0000 ; 02.0000 ; 00.6560 ; 00.0000 ; 00.6560 ; 00.0000 
00060 ; FullListExperiment ; HOR0001AbbeyTavernThe ; 00208 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.2500 ; 01.0000 ; 00.4000 ; 00.2000 ; 01.0000 ; 01.6667 ; 00.4650 ; 00.0000 ; 00.4650 ; 00.0000 
00061 ; FullListExperiment ; HOR0002AcrobatThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.0760 ; 00.0000 ; 00.0760 ; 00.0000 
00062 ; FullListExperiment ; HOR0002AcrobatThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.2000 ; 01.0000 ; 00.3333 ; 01.0000 ; 00.2500 ; 00.0000 ; 00.1480 ; 00.0000 ; 00.1480 ; 00.0000 
00063 ; FullListExperiment ; HOR0002AcrobatThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.2500 ; 01.0000 ; 00.4000 ; 00.6000 ; 01.0000 ; 01.3333 ; 00.6510 ; 00.0000 ; 00.6510 ; 00.0000 
00064 ; FullListExperiment ; HOR0002AcrobatThe ; 00081 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.0833 ; 01.0000 ; 00.1538 ; 00.6000 ; 01.0000 ; 01.6667 ; 00.2220 ; 00.0000 ; 00.2220 ; 00.0000 
00065 ; FullListExperiment ; HOR0003AcrossTheFence ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.0800 ; 00.0010 ; 00.0790 ; 00.0000 
00066 ; FullListExperiment ; HOR0003AcrossTheFence ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.2000 ; 01.0000 ; 00.3333 ; 01.0000 ; 00.3333 ; 00.0000 ; 00.1440 ; 00.0000 ; 00.1440 ; 00.0000 
00067 ; FullListExperiment ; HOR0003AcrossTheFence ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.1429 ; 01.0000 ; 00.2500 ; 00.3500 ; 01.0000 ; 01.3333 ; 00.6910 ; 00.0000 ; 00.6910 ; 00.0000 
00068 ; FullListExperiment ; HOR0003AcrossTheFence ; 00130 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.1765 ; 01.0000 ; 00.3000 ; 00.8500 ; 01.0000 ; 01.3333 ; 00.3270 ; 00.0000 ; 00.3270 ; 00.0000 
00069 ; FullListExperiment ; HOR0004AdrianStuart ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.5000 ; 00.5000 ; 00.5000 ; 00.1000 ; 01.0000 ; 02.0000 ; 00.0820 ; 00.0000 ; 00.0820 ; 00.0000 
00070 ; FullListExperiment ; HOR0004AdrianStuart ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.0500 ; 01.0000 ; 00.0952 ; 01.0000 ; 01.0000 ; 01.0000 ; 00.1440 ; 00.0000 ; 00.1440 ; 00.0000 
00071 ; FullListExperiment ; HOR0004AdrianStuart ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.2000 ; 00.3333 ; 00.2500 ; 00.2500 ; 01.0000 ; 01.6667 ; 00.6550 ; 00.0000 ; 00.6550 ; 00.0000 
